MOHENJODARO

|  3015 | 100103 | ↑  |
| --- | --- | --- |
|  3016 | 100101 | ↑ⅢW↓U)  |
|  3019 | 100001 | ↑↓A  |
|  3020 | 100103 | ↑  |
|  3021 | 100101 | ↑Ⅲ)Ⅲ'YⅡ  |
|  3022 | 100101 | UW♀HY  |
|  3023 | 100101 | U↓  |
|  3024 | 103509 | U≪  |
|  3028 | 103501 | YⅢU↑≪  |
|  3031 | 100101 | UY♂♂A♀♀  |
|  3032 | 103509 | ↓≪  |
|  3035 | 100001 | Ⅲ♀°≪  |
|  3036 | 100101 | ↑↓  |
|  3037 | 100001 | U↑≪  |
|  3038 | 100003 | ↑  |
|  3039 | 100101 | U⊗♀1"♀  |
|  3041 | 100109 | ≪↑  |
|  3042 | 100101 | ≪↓↓1"♀  |
|  3044 | 100001 | U↑1"♀  |
|  3051 | 103509 | U≪  |
|  3052 | 100001 | ≪↓♀  |
|  3056 | 103509 | U≪  |
|  3058 | 103501 | Q↑≪  |
|  3060 | 100701 | ↑↓↑"U↑  |
|  3063 | 100001 | ≪↓↑  |
|  3064 | 100101 | U↓  |
|  3066 | 100001 | U↓↑≪  |
|  3067 | 100101 | ↑↓'♀↓A↑  |
|  3068 | 100101 | N⊗⊗  |
|  3069 | 103501 | U↑  |
|  3070 | 100401 | ≪↓  |
|  3072 | 100109 | ≪↓  |
|  3074 | 100101 | ↑↓↓  |

87
