56

# TEXTS IN THE INDUS SCRIPT

|  1613 | 211103 | 🏴  |
| --- | --- | --- |
|   | 21103 | 🏴  |
|  1615 | 200001 | 🏴  |
|  1616 | 219801 | 🏖️  |
|   | 29801 | 🏖️  |
|  1619 | 210001 | 🏖️  |
|   | 29990 | 🏖️  |
|  1620 | 214401 | 🏖️  |
|   | 23690 | 🏖️  |
|  1621 | 200001 | 🏖️  |
|  1622 | 200001 | 🏖️  |
|  1623 | 210001 | 🏖️  |
|   | 20001 | 🏖️  |
|   | 30001 | 🏖️  |
|  1624 | 210001 | 🏖️  |
|   | 21190 | 🏖️  |
|  1625 | 210401 | 🏖️  |
|   | 20101 | 🏖️  |
|   | 30901 | 🏖️  |
|  1626 | 210001 | 🏖️  |
|   | 22190 | 🏖️  |
|  1628 | 210401 | 🏖️  |
|   | 21101 | 🏖️  |
|  1629 | 210001 | 🏖️  |
|   | 24990 | 🏖️  |
|  1630 | 200101 | 🏖️  |
|  1701 | 510001 | 🏖️  |
|   | 21390 | 🏖️  |
|  1702 | 510001 | 🏖️  |
|   | 21390 | 🏖️  |
|  1703 | 510001 | 🏖️  |
|   | 22990 | 🏖️  |
